dpmk1-0,Guy11-0,dpmk1-1,Guy11-1,dpmk1-1.5,Guy11-1.5,dpmk1-2,Guy11-2,dpmk1-4,Guy11-4,dpmk1-6,Guy11-6,id
1,0.3399445912462801,0.32216627517623614,0,0.3510140863293737,0.10939365492661612,0.14378670747014935,0.3478443543676357,0,0,0,0.709257107213186,MGG_10150T0 [139-163]-1xPhospho [T/S/Y]
1,0.3399445912462801,0.32216627517623614,0,0.3510140863293737,0.10939365492661612,0.14378670747014935,0.3478443543676357,0,0,0,0.709257107213186,MGG_10150T0 [139-163]-1xPhospho [S11(96.9)]
1,0,0,0.44758689819374803,0,0,0.33554448648148844,0.5680834126656253,0.19214864451571217,0.4389762026582367,0,0.6150681286816603,MGG_11252T0 [243-273]-1xPhospho [S2(81.7)]
1,0,0,0.44758689819374803,0,0,0.33554448648148844,0.5680834126656253,0.19214864451571217,0.4389762026582367,0,0.6150681286816603,MGG_11252T0 [243-273]-1xPhospho [S/T]
1,0,0,0.44758689819374803,0,0,0.33554448648148844,0.5680834126656253,0.19214864451571217,0.4389762026582367,0,0.6150681286816603,MGG_11252T0 [243-273]-1xPhospho [S10(99.3)]
1,0.6450944376872417,0,0.05030162185531103,0,0.18620520703819035,0.1997455742214628,0.33811021146727926,0.21218692609053805,0.15064753094700187,0,0.9900232584054308,MGG_12832T0 [55-80]-2xPhospho [S16(96); T/S/Y]
0.943220003351987,0,0.20596999301679933,0.27295335565676565,0.20461256610011935,0.1771584258474791,0.1690079921772216,0.16904785290951213,0,0.08366930395939166,0,1,MGG_09919T0 [15-41]-1xOxidation [M2];1xPhospho [T5(82.6)]
0.8556887114549484,0,0.18685587381161475,0.2476231466245547,0.18562441679723815,0.16071803460284095,0.15332396528675687,0.15336012692299245,0.16813942723900302,0.0759047503646154,0.19580746473731198,1,MGG_09919T0 [15-41]-1xOxidation [M2];1xPhospho [S3(93.1)]
0.943220003351987,0,0.20596999301679933,0.27295335565676565,0.20461256610011935,0.1771584258474791,0.1690079921772216,0.16904785290951213,0,0.08366930395939166,0,1,MGG_09919T0 [15-41]-1xOxidation [M2];1xPhospho [S/T]
1,0,0.5311011809602196,0.7023580746796423,0.5445675625712687,0.70089339529337,0,0.6690553739798577,0,0,0,0.9620058891500667,MGG_04768T0 [159-187]-1xOxidation [M3];1xPhospho [S/T]
1,0,0.5311011809602196,0.7023580746796423,0.5445675625712687,0.70089339529337,0,0.6690553739798577,0,0,0,0.9620058891500667,MGG_04768T0 [159-187]-1xOxidation [M3];1xPhospho [S2(98.3)]
0.018076897909070737,0,0.31286045112800565,0.14143785477734572,0.2686595759863572,0.2945841969122078,0.4186102904974787,0.24531199353588218,0.18762648032118887,0.12560648301359464,0.057321364414301676,1,MGG_06719T0 [28-48]-1xPhospho [S6(87)]
0.0324692332843829,0,0.36328996785997575,0.16026228247359212,0.3587558462231239,0.31188296372740254,0.35851799066340895,0.2867892522159037,0.23846013798593133,0.13792964176257405,0.10295907863777727,1,MGG_06719T0 [28-48]-1xPhospho [S]
0.001853570876225726,0,3.310239535049801e-4,0,4.34361573285535e-4,3.8795613974474454e-4,0,3.8437684855414456e-4,0,0.01596121748996645,3.2868058488371007e-4,1,MGG_03436T0 [150-169]-1xPhospho [S19(100)]
0.9210295710182956,0.6704931905863968,0,0,0,0.23203707461253198,0.2489102181747401,0.42133142039041505,0.2644138388191042,0.18772736237915097,0,1,MGG_12832T0 [55-80]-2xPhospho [S7(79.8); T10(79.8)]
0.9210295710182956,0.6704931905863968,0,0,0,0.23203707461253198,0.2489102181747401,0.42133142039041505,0.2644138388191042,0.18772736237915097,0,1,MGG_12832T0 [55-80]-2xPhospho [T10(83.7); S16(97.9)]
0.9210295710182956,0.6704931905863968,0,0,0,0.23203707461253198,0.2489102181747401,0.42133142039041505,0.2644138388191042,0.18772736237915097,0,1,MGG_12832T0 [55-80]-2xPhospho [S12(93.9); S16(100)]
0.729208085564457,0,0.6568304184713675,0.13958466219754886,0.47369998000184077,0.19314758139273053,0.8439186878202507,0.29695640460605754,0.7266885975989433,0.12008240602366799,1,0.7448086261962836,MGG_03920T0 [103-124]-1xPhospho [T8(100)]
0.4152425882200148,0,0.44328200096465625,0.6419040075824428,0.46148778278507613,0.6361648372929851,0.30537940448042367,0.40842015477780375,0.26494699895138246,0.10699019012594915,0.2678345747897753,1,MGG_03480T0 [291-304]-1xPhospho [S11(100)]
1,0,0.36823069221261795,0.3060344034881882,0.4087317292199264,0.3137621641755255,0.8189769692461365,0.4048692599714444,0.47079207297328546,0.10737723894776438,0.2696181014737915,0.5586046309121463,MGG_06958T0 [75-86]-1xOxidation [M11];1xPhospho [S3(100)]
0.9790789895552303,0.7510690034470726,0,0,0,0,0.39078493109717993,0.9632629833184766,0,0,0,1,MGG_04543T0 [378-412]-1xOxidation [M9];2xPhospho [S4(76.5); S8(80.6)]
0.6450312945251907,0.5248971018331243,0.20173057797592334,0.3719412090679112,0,0.26968852157199286,0.5744766685406479,1,0.2079076131398333,0,0,0.727963285416197,MGG_09850T0 [382-406]-2xPhospho [S21(78); S23(99.4)]
